Id,group_id,fold,actual_Q0_TOTAL_ASSETS,actual_Q0_TOTAL_LIABILITIES,actual_Q0_TOTAL_STOCKHOLDERS_EQUITY,actual_Q0_GROSS_PROFIT,actual_Q0_COST_OF_REVENUES,actual_Q0_REVENUES,actual_Q0_OPERATING_INCOME,actual_Q0_OPERATING_EXPENSES,actual_Q0_EBITDA,B0_Q0_TOTAL_ASSETS,B0_Q0_TOTAL_LIABILITIES,B0_Q0_TOTAL_STOCKHOLDERS_EQUITY,B0_Q0_GROSS_PROFIT,B0_Q0_COST_OF_REVENUES,B0_Q0_REVENUES,B0_Q0_OPERATING_INCOME,B0_Q0_OPERATING_EXPENSES,B0_Q0_EBITDA,B1_Q0_TOTAL_ASSETS,B1_Q0_TOTAL_LIABILITIES,B1_Q0_TOTAL_STOCKHOLDERS_EQUITY,B1_Q0_GROSS_PROFIT,B1_Q0_COST_OF_REVENUES,B1_Q0_REVENUES,B1_Q0_OPERATING_INCOME,B1_Q0_OPERATING_EXPENSES,B1_Q0_EBITDA,B2_Q0_TOTAL_ASSETS,B2_Q0_TOTAL_LIABILITIES,B2_Q0_TOTAL_STOCKHOLDERS_EQUITY,B2_Q0_GROSS_PROFIT,B2_Q0_COST_OF_REVENUES,B2_Q0_REVENUES,B2_Q0_OPERATING_INCOME,B2_Q0_OPERATING_EXPENSES,B2_Q0_EBITDA,B3_Q0_TOTAL_ASSETS,B3_Q0_TOTAL_LIABILITIES,B3_Q0_TOTAL_STOCKHOLDERS_EQUITY,B3_Q0_GROSS_PROFIT,B3_Q0_COST_OF_REVENUES,B3_Q0_REVENUES,B3_Q0_OPERATING_INCOME,B3_Q0_OPERATING_EXPENSES,B3_Q0_EBITDA,B4_Q0_TOTAL_ASSETS,B4_Q0_TOTAL_LIABILITIES,B4_Q0_TOTAL_STOCKHOLDERS_EQUITY,B4_Q0_GROSS_PROFIT,B4_Q0_COST_OF_REVENUES,B4_Q0_REVENUES,B4_Q0_OPERATING_INCOME,B4_Q0_OPERATING_EXPENSES,B4_Q0_EBITDA
148,979,4,7987000000.0,4690562171.089313,2473000000.0,465000000.0,2131000000.0,2596000000.0,232000000.0,118000000.0,347000000.0,4727288030.718462,3211783158.4280415,1232631661.462514,441757192.47692305,672585084.3115385,1096637221.1707692,96537440.85615385,369189874.7430769,72567317.73384616,7959000000.0,4674118482.496537,2545000000.0,447000000.0,2188000000.0,2635000000.0,94000000.0,129000000.0,318000000.0,7334000000.0,4307071862.122076,2478000000.0,383000000.0,1918000000.0,2302000000.0,171000000.0,105000000.0,278000000.0,8384499999.999999,4924003821.64747,2619500000.0,445000000.0,2285499999.999999,2730499999.999999,72000000.00000006,142499999.99999997,302500000.0,7334000000.0,4307071862.122076,2506300000.0,447000000.0,2161000000.0,2601700000.0,106100000.00000003,125550000.0,305350000.0
656,760,3,66540000000.0,52536000000.0,14004000000.0,5941000000.0,-396000000.0,5545000000.0,2177000000.0,3764000000.0,2177000000.0,4641379180.050808,3122869605.61366,1222168580.2567902,415573749.07929176,644449495.9491917,1047932274.8583525,101471620.37028484,335075420.6374134,80498328.44187836,66033000000.0,52839000000.0,13194000000.0,5963000000.0,-394000000.0,5569000000.0,2204000000.0,3759000000.0,2204000000.0,65343000000.0,53600000000.0,-629000000.0,6566000000.0,-457000000.0,6109000000.0,2633000000.0,3933000000.0,2633000000.0,66345500000.00003,52796000000.00001,19735499999.99999,5707999999.999998,-365500000.00000006,5342499999.999999,2034499999.999999,3673500000.000001,2034499999.999999,65343000000.0,53600000000.0,3443899999.999998,5963000000.0,-400300000.0,5623000000.0,2247949999.9999995,3785250000.0,2238949999.9999995
44,77,1,2027417000.0,933899000.0,1039908000.0,556237000.0,311628000.0,867865000.0,42211000.0,514026000.0,42211000.0,4569392647.153194,3148205417.965642,1102833887.9482822,442438272.06466514,662012570.395689,1080646990.1424172,99137490.8860662,385791846.87836796,56646425.18629715,1982402000.0,921645000.0,1006782000.0,548044000.0,297455000.0,845499000.0,37795000.0,510249000.0,37795000.0,1982127000.0,912517000.0,1015739000.0,1451939000.0,322227000.0,1774166000.0,-12400000.0,1464339000.0,-12400000.0,1964818000.000001,872192000.0000002,1038470999.9999998,100269000.00000058,293846499.99999994,394115500.00000066,65184499.999999955,35084500.00000053,65184499.999999955,1982127000.0,912517000.0,1020285400.0,548044000.0,299932200.0,938365700.0,36431249.99999998,653550550.0,35972849.999999985
24,983,0,456761000.0,211737669.7641838,40832000.0,54106000.0,0.0,54106000.0,6817000.0,47289000.0,6817000.0,5572920030.95766,3400494987.3406277,1831684863.2391856,406234554.0184758,658548990.7721324,1040845932.5111624,102754619.98691301,340547538.3425712,65687015.67590454,433241000.0,200834659.2338329,99321000.0,54272000.0,0.0,54272000.0,309000.0,53963000.0,309000.0,477503000.0,221352901.24464884,91343000.0,99149000.0,0.0,99149000.0,43936000.0,55213000.0,43936000.0,426480499.9999999,197700739.05141634,106559499.99999997,37268500.0,0.0,37268500.0,-16096999.999999978,53365499.99999999,-16096999.999999978,477503000.0,221352901.24464884,94386300.0,54272000.0,0.0,58759700.0,5194100.000000011,54153250.0,4112600.0000000065
198,813,0,2595000000.0,1309382269.940131,1241900000.0,240600000.0,976600000.0,1217200000.0,6200000.0,232000000.0,8600000.0,5572920030.95766,3400494987.3406277,1831684863.2391856,406234554.0184758,658548990.7721324,1040845932.5111624,102754619.98691301,340547538.3425712,65687015.67590454,2588600000.0,1306152964.9198546,1247800000.0,254100000.0,1014200000.0,1268300000.0,10700000.0,243400000.0,10700000.0,2735200000.0,1380124233.0405571,1276900000.0,262400000.0,1004900000.0,1267300000.0,8200000.0,240100000.0,22300000.0,-1548449999.9999955,-781315212.2885511,-665099999.9999983,247999999.9999999,1003549999.9999998,1251549999.9999995,8900000.0,241899999.99999985,6100000.0000000065,2735200000.0,1380124233.0405571,888500000.0000004,254100000.0,1013270000.0,1268200000.0,9050000.0,242590000.0,11640000.000000002
1418,495,3,347324000.0,206253000.0,141071000.0,75031000.0,3331000.0,64339000.0,-29004000.0,104035000.0,-29004000.0,4641379180.050808,3122869605.61366,1222168580.2567902,415573749.07929176,644449495.9491917,1047932274.8583525,101471620.37028484,335075420.6374134,80498328.44187836,391124000.0,223947000.0,167177000.0,82744000.0,10605000.0,65214000.0,-24178000.0,106922000.0,-24178000.0,498605000.0,246272000.0,252333000.0,104666000.0,16078000.0,72228000.0,-36189000.0,140855000.0,-36189000.0,349707999.99999994,213919000.0000001,135789000.0000001,76080999.99999999,10049499.999999994,61486499.99999999,-19800999.99999998,95882000.0,-19800999.99999998,498605000.0,246272000.0,229024200.00000003,82744000.0,11152300.0,65915400.0,-25592799.999999993,112604600.0,-25267099.999999993
273,984,4,289379000.0,98218000.0,191161000.0,21641000.0,644000.0,22285000.0,7398000.0,32664000.0,-11023000.0,4727288030.718462,3211783158.4280415,1232631661.462514,441757192.47692305,672585084.3115385,1096637221.1707692,96537440.85615385,369189874.7430769,72567317.73384616,211203000.0,88042000.0,123161000.0,17817000.0,492000.0,18309000.0,-16624000.0,27186000.0,-9369000.0,144672000.0,77811000.0,66861000.0,4153000.0,732000.0,4885000.0,-21880000.0,18667000.0,-14514000.0,247376500.0,94935499.99999999,152440999.99999994,20649499.999999993,894499.9999999998,21543999.999999993,-18715999.999999996,31253999.999999978,-10604499.999999985,144672000.0,77811000.0,83976999.99999999,17817000.0,516000.0,16966600.0,-19246800.0,25889000.0,-10768649.999999996
724,919,4,92003000.0,37322000.0,57167887.76906237,15334000.0,9685000.0,25019000.0,-3385000.0,18719000.0,-3385000.0,4727288030.718462,3211783158.4280415,1232631661.462514,441757192.47692305,672585084.3115385,1096637221.1707692,96537440.85615385,369189874.7430769,72567317.73384616,65218000.0,34259000.0,40524497.07642913,12459000.0,7773000.0,20232000.0,-1391000.0,13850000.0,-1391000.0,56049000.0,23276000.0,34827157.17496361,7896000.0,6566000.0,14462000.0,-1900000.0,9796000.0,-1900000.0,68851500.0,37923999.99999999,42782244.32607195,13778999.999999993,8193499.9999999935,21972499.99999999,-1228999.9999999998,15007999.999999993,-1228999.9999999998,56049000.0,23276000.0,36418174.60518528,12459000.0,7652300.0,19655000.0,-1462700.0,13155000.0,-1444200.0
115,664,4,19251824000.0,18813136000.0,438688000.0,1187568000.0,546026000.0,1733594000.0,523318000.0,529973000.0,657595000.0,4727288030.718462,3211783158.4280415,1232631661.462514,441757192.47692305,672585084.3115385,1096637221.1707692,96537440.85615385,369189874.7430769,72567317.73384616,18648212000.0,18632991000.0,15221000.0,971619000.0,506855000.0,1478474000.0,272545000.0,549337000.0,422282000.0,18950929000.0,18551146000.0,399783000.0,753110000.0,352798000.0,1105908000.0,-185230000.0,561842000.0,191268000.0,18348093000.000004,18582537500.000004,-234444499.99999917,994642499.9999998,535297999.9999998,1529940499.999999,370518999.9999998,533817500.0000001,460824999.9999998,18950929000.0,18551146000.0,272937500.0000002,971619000.0,491449300.0,1441217400.0,184199499.9999999,550286050.0,387642099.99999994
1950,421,2,7949000000.0,4920000000.0,2232000000.0,511000000.0,1273000000.0,1784000000.0,104000000.0,407000000.0,104000000.0,4477527608.691301,3116993103.3607926,1060132734.0932164,414394115.5442648,654843072.9761355,1048567242.1909161,92227053.46728252,348255722.2755966,66138393.268668205,7974000000.0,4930000000.0,2247000000.0,496000000.0,1275000000.0,1771000000.0,107000000.0,389000000.0,107000000.0,7941000000.0,4994000000.0,2150000000.0,440000000.0,1295000000.0,1735000000.0,61000000.0,379000000.0,61000000.0,7886500000.000002,4835000000.000002,2254500000.0,488499999.9999999,1221999999.9999995,1710499999.9999995,112999999.99999997,375499999.99999994,112999999.99999997,7941000000.0,4994000000.0,2170900000.0,496000000.0,1277000000.0,1767400000.0,96199999.99999999,385650000.0,99600000.0
1543,1070,3,30083535.0,15179517.281743111,29207896.0,0.0,0.0,0.0,-2161893.0,2161893.0,-2161893.0,4641379180.050808,3122869605.61366,1222168580.2567902,415573749.07929176,644449495.9491917,1047932274.8583525,101471620.37028484,335075420.6374134,80498328.44187836,29157610.0,14712315.0550401,28564891.0,0.0,0.0,0.0,-1963673.0,1963673.0,-1963673.0,31698177.0,15994231.581203872,30507791.0,71335.0,-71335.0,0.0,-2125473.0,2196808.0,-2125473.0,27757504.0,14005851.09649028,27471989.000000004,-20153.499999999964,20153.499999999964,0.0,-2042409.0,2022255.4999999993,-2042409.0,31698177.0,15994231.581203872,29900630.6,0.0,-7133.5,0.0,-2051581.0,2016158.25,-2019653.8
1195,1525,3,451813000.0,217848000.0,233965000.0,7749000.0,23620000.0,31369000.0,4904000.0,2845000.0,4904000.0,4641379180.050808,3122869605.61366,1222168580.2567902,415573749.07929176,644449495.9491917,1047932274.8583525,101471620.37028484,335075420.6374134,80498328.44187836,422485000.0,190900000.0,231585000.0,5572000.0,21385000.0,26957000.0,712000.0,4860000.0,712000.0,300113000.0,69854000.0,230259000.0,2566000.0,18177000.0,20743000.0,-1498000.0,4064000.0,-1498000.0,460831999.99999994,229001999.9999999,231830000.00000003,6770999.999999998,23124499.999999993,29895499.999999985,1661999.9999999984,5108999.999999999,1661999.9999999984,300113000.0,69854000.0,230573200.0,5572000.0,21064200.0,26335600.0,523999.9999999992,4725700.0,554999.9999999995
650,577,1,34420000.0,47269000.0,-12849000.0,717000.0,142000.0,859000.0,-7054000.0,7913000.0,-7196000.0,4569392647.153194,3148205417.965642,1102833887.9482822,442438272.06466514,662012570.395689,1080646990.1424172,99137490.8860662,385791846.87836796,56646425.18629715,39185000.0,44158000.0,-4973000.0,805000.0,213000.0,1018000.0,-7270000.0,8288000.0,-7483000.0,55685000.0,37139000.0,18546000.0,266000.0,0.0,266000.0,-6724000.0,6990000.0,-6724000.0,33689999.99999999,46585999.99999996,-12895999.99999998,674000.0,213000.0,887000.0000000001,-7710499.999999997,8597500.000000002,-7923499.999999998,55685000.0,37139000.0,12257600.000000004,805000.0,191700.0,942800.0,-7326449.999999998,8059350.0,-7463350.0
632,944,4,2674917000.0,1349706702.644102,1325210297.355898,284524000.0,255148000.0,539672000.0,163189000.0,41823000.0,242701000.0,4727288030.718462,3211783158.4280415,1232631661.462514,441757192.47692305,672585084.3115385,1096637221.1707692,96537440.85615385,369189874.7430769,72567317.73384616,2707725000.0,1366260927.5042932,1341464072.4957068,291415000.0,268229000.0,559644000.0,157052000.0,44697000.0,246718000.0,2404278000.0,1213147971.17808,1191130028.82192,269060000.0,279487000.0,548547000.0,148680000.0,38337000.0,230723000.0,2778717499.999999,1402082245.7311616,1376635254.2688372,299455000.0,250738499.99999997,550193499.9999999,161045999.99999988,46833499.99999999,252621499.9999999,2404278000.0,1213147971.17808,1228231073.9113035,291415000.0,269354800.0,558534300.0,156537399.99999994,43638650.0,245290049.99999997
1593,1171,2,9404800000.0,5073600000.0,4331200000.0,810400000.0,445600000.0,898100000.0,87600000.0,722800000.0,87600000.0,4477527608.691301,3116993103.3607926,1060132734.0932164,414394115.5442648,654843072.9761355,1048567242.1909161,92227053.46728252,348255722.2755966,66138393.268668205,9375500000.0,5020600000.0,4354900000.0,813100000.0,470700000.0,963200000.0,141100000.0,672000000.0,141100000.0,8976200000.0,4638100000.0,4338100000.0,787800000.0,478600000.0,967500000.0,149300000.0,638500000.0,149300000.0,9545550000.000002,5142100000.0,4403449999.999998,804799999.9999995,458849999.9999998,935749999.9999999,124299999.99999993,680500000.0000001,124299999.99999993,8976200000.0,4638100000.0,4351170000.0,813100000.0,471490000.0,963630000.0,135159999.99999997,666150000.0,137699999.99999997
278,291,2,10390000000.0,15000000000.0,-4788000000.0,240000000.0,1195000000.0,1435000000.0,571000000.0,452000000.0,-212000000.0,4477527608.691301,3116993103.3607926,1060132734.0932164,414394115.5442648,654843072.9761355,1048567242.1909161,92227053.46728252,348255722.2755966,66138393.268668205,10135000000.0,14760000000.0,-4852000000.0,276000000.0,1328000000.0,1604000000.0,580000000.0,479000000.0,-203000000.0,9342000000.0,14075000000.0,-4913000000.0,239000000.0,1208000000.0,1447000000.0,529000000.0,417000000.0,-178000000.0,10386500000.0,14964000000.000006,-4823999999.999998,261000000.0000001,1272999999.9999995,1533999999.9999993,571999999.9999998,497999999.9999999,-236999999.99999997,9342000000.0,14075000000.0,-4895200000.0,276000000.0,1316000000.0,1588300000.0,560699999.9999999,468500000.0,-208200000.0
1848,142,1,7911493000.0,5025179000.0,2886314000.0,2471948000.0,-15909000.0,2456039000.0,394950000.0,2076998000.0,394950000.0,4569392647.153194,3148205417.965642,1102833887.9482822,442438272.06466514,662012570.395689,1080646990.1424172,99137490.8860662,385791846.87836796,56646425.18629715,7552435000.0,4785549000.0,2766886000.0,2514801000.0,-17292000.0,2497509000.0,431810000.0,2082991000.0,431810000.0,6817437000.0,4490056000.0,2327381000.0,2220175000.0,-17839000.0,2202336000.0,336253000.0,1883922000.0,336253000.0,7670402499.999998,4826364499.999998,2844038000.0,2589003499.9999986,-17158000.0,2571845499.9999995,447486499.9999998,2141516999.9999983,447486499.9999998,6817437000.0,4490056000.0,2430712400.0,2514801000.0,-17346700.0,2467991700.0,410981149.9999999,2049029799.9999998,417401549.99999994
672,841,2,49501786000.0,27394159000.0,22107627000.0,3610880000.0,4930788000.0,8541668000.0,1916394000.0,478591000.0,3132289000.0,4477527608.691301,3116993103.3607926,1060132734.0932164,414394115.5442648,654843072.9761355,1048567242.1909161,92227053.46728252,348255722.2755966,66138393.268668205,50817473000.0,27985258000.0,22832215000.0,3513831000.0,4673470000.0,8187301000.0,1827183000.0,401497000.0,3112334000.0,47562187000.0,27034046000.0,20528141000.0,3136924000.0,4788665000.0,7925589000.0,1533018000.0,373213000.0,2763711000.0,51781552000.00001,28299309500.000008,23482242499.999996,3624307999.9999995,4680949999.999999,8305257999.999997,1917832499.9999993,415352499.9999998,3208955499.999998,47562187000.0,27034046000.0,21118961300.0,3513831000.0,4684989500.0,8161129800.0,1784258249.9999995,397225750.0,3071595849.9999995
1283,936,2,17027300000.0,13249600000.0,3680200000.0,459100000.0,2219400000.0,2678500000.0,376800000.0,2301700000.0,-1842600000.0,4477527608.691301,3116993103.3607926,1060132734.0932164,414394115.5442648,654843072.9761355,1048567242.1909161,92227053.46728252,348255722.2755966,66138393.268668205,17110000000.0,13318700000.0,3686300000.0,389400000.0,2277100000.0,2666500000.0,310700000.0,2355800000.0,-1966400000.0,17249200000.0,13750800000.0,3436700000.0,435500000.0,2300200000.0,2735700000.0,349100000.0,2386600000.0,-1951100000.0,16817450000.0,12946149999.999996,3747599999.9999995,306300000.00000006,2252850000.0,2559149999.999999,230300000.0,2328849999.999999,-2022550000.0000007,17249200000.0,13750800000.0,3498880000.0,389400000.0,2279410000.0,2673420000.0,282020000.0,2359265000.0,-1980185000.0000002
822,1411,2,1020290000.0,654321000.0,365969000.0,9030000.0,108155000.0,117185000.0,-5123000.0,14188000.0,-5158000.0,4477527608.691301,3116993103.3607926,1060132734.0932164,414394115.5442648,654843072.9761355,1048567242.1909161,92227053.46728252,348255722.2755966,66138393.268668205,1007596000.0,639074000.0,368522000.0,17899000.0,114768000.0,132667000.0,3680000.0,14462000.0,3437000.0,1003520000.0,606614000.0,396906000.0,3799000.0,154547000.0,158346000.0,-9453000.0,13292000.0,-9493000.0,1018333499.9999999,666253499.9999999,352079999.99999994,22066999.999999996,110449000.00000001,132515999.99999997,7974499.9999999935,14324499.999999994,7742500.0,1003520000.0,606614000.0,387940800.0,17899000.0,118745900.0,135234900.0,1887349.9999999967,14214250.0,2142650.0
1886,1414,4,143054442.0,243045041.0,33959988.0,11314022.0,20646157.0,31960179.0,-14303812.0,25617834.0,-14303812.0,4727288030.718462,3211783158.4280415,1232631661.462514,441757192.47692305,672585084.3115385,1096637221.1707692,96537440.85615385,369189874.7430769,72567317.73384616,237858535.0,115564614.0,122293921.0,9435381.0,9975383.0,19410764.0,-20857738.0,29889848.0,-20454467.0,322594770.0,28057640.0,28349874.0,6618122.0,12942068.0,19560190.0,-158035629.0,36838444.0,-30220322.0,205963380.00000003,157849921.4999999,181207086.4999999,10016844.999999998,8640929.999999998,18657774.999999996,50999829.499999925,22521398.000000004,-12504553.000000004,322594770.0,28057640.0,58921316.499999985,9435381.0,10272051.500000002,19425706.6,-26082321.550000034,30542722.2,-20022663.8
1714,858,0,2732506000.0,1391405000.0,1340378000.0,183347000.0,307265000.0,490612000.0,59518000.0,122810000.0,60537000.0,5572920030.95766,3400494987.3406277,1831684863.2391856,406234554.0184758,658548990.7721324,1040845932.5111624,102754619.98691301,340547538.3425712,65687015.67590454,2790241000.0,1453575000.0,1335980000.0,177691000.0,317753000.0,495444000.0,56795000.0,119853000.0,57838000.0,2831500000.0,1551870000.0,1278998000.0,160749000.0,331469000.0,492218000.0,44609000.0,115456000.0,45293000.0,2803722499.9999995,1448477499.9999998,1354536500.0,184041499.99999988,315367499.9999999,499408999.9999999,59455000.000000015,121899499.9999999,62141999.99999998,2831500000.0,1551870000.0,1294105700.0,177691000.0,319124600.0,495121400.0,54469200.00000001,119178249.99999999,56620199.99999999
1043,365,1,2376172000.0,1870972000.0,486613000.0,-5214000.0,182832000.0,304976000.0,-103708000.0,98494000.0,-103708000.0,4569392647.153194,3148205417.965642,1102833887.9482822,442438272.06466514,662012570.395689,1080646990.1424172,99137490.8860662,385791846.87836796,56646425.18629715,2719902000.0,2373667000.0,307756000.0,56350000.0,145146000.0,214706000.0,-54456000.0,110806000.0,-54456000.0,1902069000.0,1491145000.0,172892000.0,50944000.0,158176000.0,213243000.0,-52592000.0,103536000.0,-52592000.0,2864972499.999999,2507282499.9999995,420967499.9999997,58011499.99999996,130864500.00000003,204956999.99999994,-60000500.00000001,118011999.99999997,-60000500.00000001,1902069000.0,1491145000.0,222507099.99999994,56350000.0,146449000.0,214559700.0,-56669050.0,110072600.0,-55746550.0
33,479,4,837279000.0,978969000.0,-142316000.0,53380000.0,186034000.0,239414000.0,5543000.0,45018000.0,8362000.0,4727288030.718462,3211783158.4280415,1232631661.462514,441757192.47692305,672585084.3115385,1096637221.1707692,96537440.85615385,369189874.7430769,72567317.73384616,986880000.0,999900000.0,-13546000.0,60976000.0,244211000.0,305187000.0,6978000.0,52088000.0,8888000.0,881567000.0,898695000.0,-18019000.0,38785000.0,176085000.0,214870000.0,-10318000.0,39356000.0,-571000.0,1030306500.0000001,1039865500.0000001,-9874499.999999998,68321499.99999997,258053999.9999999,326375499.99999994,12817499.999999989,58382499.99999998,9938999.999999996,881567000.0,898695000.0,-16390100.0,60976000.0,237398400.0,296155300.0,4708949.999999994,50171050.0,7311499.999999998
1163,934,4,50150000.0,23741806.816950645,20091000.0,641000.0,63090000.0,63731000.0,-1478000.0,2119000.0,-1478000.0,4727288030.718462,3211783158.4280415,1232631661.462514,441757192.47692305,672585084.3115385,1096637221.1707692,96537440.85615385,369189874.7430769,72567317.73384616,58454000.0,27673052.356491186,21561000.0,1566000.0,46450000.0,48016000.0,174000.0,1392000.0,174000.0,62474000.0,29576184.22895662,32897815.77104338,628000.0,46450000.0,48016000.0,-76000.0,704000.0,-76000.0,54710499.99999998,25900819.977243833,15933092.114478309,2503999.999999999,46450000.0,48016000.0,423999.99999999977,2079999.999999999,423999.99999999977,62474000.0,29576184.22895662,29504871.039730366,1566000.0,46450000.0,48016000.0,223999.99999999988,1323200.0,198999.99999999994
1852,1448,0,18166868.0,6515513.0,11651355.0,608116.0,106940.0,715056.0,-3154080.0,842579.0,-234463.0,5572920030.95766,3400494987.3406277,1831684863.2391856,406234554.0184758,658548990.7721324,1040845932.5111624,102754619.98691301,340547538.3425712,65687015.67590454,20967006.0,6261949.0,14705057.0,330349.0,159761.0,490110.0,-3959228.0,993042.0,-662693.0,33166209.0,3573331.0,29592878.0,347676.0,108151.0,455827.0,-4130749.0,857130.0,-509454.0,16914691.00000001,7728880.499999999,9185810.500000017,216389.00000000015,165754.99999999994,382143.9999999999,-3626344.999999998,1003735.9999999998,-787346.9999999997,33166209.0,3573331.0,25511464.500000007,330349.0,154600.0,486681.7,-3844242.799999999,966928.9999999999,-669441.3999999999
1170,959,4,186933.0,81410.0,105523.0,186.0,196.0,382.0,-35406.0,35592.0,-35406.0,4727288030.718462,3211783158.4280415,1232631661.462514,441757192.47692305,672585084.3115385,1096637221.1707692,96537440.85615385,369189874.7430769,72567317.73384616,192339.0,51410.0,140929.0,138.0,138.0,276.0,-27084.0,27222.0,-27084.0,266077.0,29126.0,236950.0,23028.0,20663.0,43690.0,-4584.0,27612.0,-4584.0,169011.5000000001,62551.99999999997,22454.00000000017,-11020.499999999982,-9837.999999999985,-20857.99999999997,-41595.00000000002,30574.500000000084,-41595.000000000065,266077.0,29126.0,194050.80000000005,138.0,2190.5,4617.4,-27589.50000000001,27635.250000000007,-26937.300000000017
716,1207,1,21585000.0,80650000.0,-59065000.0,11480000.0,0.0,11480000.0,-4094000.0,15574000.0,-4094000.0,4569392647.153194,3148205417.965642,1102833887.9482822,442438272.06466514,662012570.395689,1080646990.1424172,99137490.8860662,385791846.87836796,56646425.18629715,25374000.0,80338000.0,-54964000.0,13951000.0,0.0,13951000.0,-12116000.0,26067000.0,-12116000.0,90651000.0,86816000.0,3835000.0,25141000.0,0.0,25141000.0,-62828000.0,87969000.0,-62828000.0,-615499.9999999299,77940499.99999999,-78555999.99999991,9732500.000000007,0.0,9732500.000000007,16097999.999999959,-6365499.99999995,16097999.999999959,90651000.0,86816000.0,-12643199.999999983,13951000.0,0.0,15070000.0,-13222600.00000002,35204150.00000001,-13794200.000000011
1313,330,3,5791320000.0,3599002000.0,2192318000.0,231034000.0,0.0,231034000.0,137770000.0,93264000.0,137770000.0,4641379180.050808,3122869605.61366,1222168580.2567902,415573749.07929176,644449495.9491917,1047932274.8583525,101471620.37028484,335075420.6374134,80498328.44187836,5791320000.0,3599002000.0,2192318000.0,228907000.0,0.0,228907000.0,128396000.0,100511000.0,128396000.0,5544001000.0,3257303000.0,2286698000.0,224804000.0,0.0,224804000.0,141821000.0,82983000.0,141821000.0,5914979500.000001,3769851500.000001,2145128000.0,225750500.00000003,0.0,225750500.00000003,122062500.00000006,103687999.9999999,122062500.00000006,5544001000.0,3257303000.0,2258384000.0,228907000.0,0.0,228496700.0,129256750.00000003,97323099.99999999,129180950.00000001
1517,728,0,4811200000.0,2551835824.5512204,325300000.0,874800000.0,-431000000.0,443800000.0,145800000.0,729000000.0,145800000.0,5572920030.95766,3400494987.3406277,1831684863.2391856,406234554.0184758,658548990.7721324,1040845932.5111624,102754619.98691301,340547538.3425712,65687015.67590454,4846800000.0,2570717882.1156583,244700000.0,942300000.0,-463900000.0,478400000.0,168400000.0,773900000.0,168400000.0,4850500000.0,2572680343.154659,194800000.0,650400000.0,-325800000.0,324600000.0,18800000.0,631600000.0,18800000.0,4777599999.999999,2534014556.7375927,204250000.00000006,922450000.0000002,-450850000.0,471600000.0,173249999.99999997,749199999.9999999,173249999.99999997,4850500000.0,2572680343.154659,196690000.0,942300000.0,-450090000.0,463020000.0,125944999.99999999,742970000.0,139935000.0
1906,517,1,8609700000.0,6139500000.0,3553441940.099204,857800000.0,352200000.0,1210000000.0,-188600000.0,380600000.0,477200000.0,4569392647.153194,3148205417.965642,1102833887.9482822,442438272.06466514,662012570.395689,1080646990.1424172,99137490.8860662,385791846.87836796,56646425.18629715,8923700000.0,6165000000.0,3683037718.0230746,715700000.0,285300000.0,1001000000.0,17900000.0,317100000.0,398600000.0,9503000000.0,6467200000.0,3922129546.530394,927700000.0,411500000.0,1339200000.0,219100000.0,327200000.0,600500000.0,-5503749999.999986,-3605999999.999991,-2271537460.9824867,800799999.9999995,369849999.9999999,1170649999.9999998,-154499999.99999973,486499999.99999976,314300000.0000002,9503000000.0,6467200000.0,2683396145.027818,715700000.0,297920000.0,1034820000.0,-7939999.999999866,336060000.0,413690000.00000006
1709,684,4,95125600000.0,69700900000.0,25309700000.0,3584900000.0,1756800000.0,5341700000.0,1353300000.0,3988400000.0,-403500000.0,4727288030.718462,3211783158.4280415,1232631661.462514,441757192.47692305,672585084.3115385,1096637221.1707692,96537440.85615385,369189874.7430769,72567317.73384616,96002100000.0,71813800000.0,23901400000.0,2947900000.0,1424600000.0,4372500000.0,874700000.0,3497800000.0,-549900000.0,91249400000.0,66663800000.0,24278200000.0,3414200000.0,2111900000.0,5526100000.0,930100000.0,4596000000.0,-1181800000.0,97636350000.0,73728650000.00002,23631400000.000004,2733049999.9999995,1221849999.9999993,3954899999.9999995,762049999.9999999,3192849999.999999,-459800000.0,91249400000.0,66663800000.0,24148840000.0,2947900000.0,1493330000.0,4487860000.0,834995000.0,3686945000.0,-649250000.0
703,1447,1,19687013.0,23211460.0,-3524447.0,1875132.0,1490779.0,3354879.0,-3727207.0,5602339.0,-3727207.0,4569392647.153194,3148205417.965642,1102833887.9482822,442438272.06466514,662012570.395689,1080646990.1424172,99137490.8860662,385791846.87836796,56646425.18629715,20522765.0,21536123.0,-1013358.0,2229453.0,1549881.0,3575312.0,-3430822.0,5660275.0,-3430822.0,13460121.0,11977138.0,1482983.0,1268463.0,950841.0,2022701.0,-3346482.0,4614945.0,-3346482.0,24691708.5,25256162.999999996,-564454.4999999992,2508992.999999999,1776132.9999999995,4084165.999999997,-3590949.9999999995,6099942.999999998,-3590949.9999999995,13460121.0,11977138.0,1073495.5000000002,2229453.0,1489977.0000000002,3420050.9000000004,-3485584.0,5495175.8,-3461992.3999999994
